Pred,group,累计里程_Pred,数据采集时间,累计里程,安时容量,平均容量,平均容量_pred
125.1571044921875,535.0,392520.5,2022-08-09 18:03:28,392520.5,125.8929012345679,125.03121271678934,125.4198792775472
125.25483703613281,536.0,392723.1875,2022-08-10 01:15:51,392723.2,125.05216802168025,125.03121271678934,125.44522065382738
125.05494689941406,537.0,392723.40625,2022-08-10 08:51:32,392723.4,122.84305555555554,125.03121271678934,125.44522065382738
125.1837158203125,538.0,392903.0,2022-08-10 14:11:42,392903.0,124.3001949317739,124.9448111829255,125.4202784024752
127.086181640625,539.0,393110.0,,,,,125.3818696828989
125.26057434082031,540.0,393195.5,2022-08-11 01:49:25,393195.5,128.0080872011252,124.64795822878092,125.3818696828989
125.329833984375,541.0,393196.0,2022-08-11 10:52:00,393196.0,127.81623931623928,124.64795822878092,125.3818696828989
125.25506591796875,542.0,393238.5,2022-08-12 10:15:32,393238.5,127.79513888888884,124.58098700887166,125.36391008817233
125.43165588378906,543.0,393399.0,2022-08-12 15:18:02,393399.0,123.33883744855969,124.8817449441733,125.37714202880859
125.30375671386719,544.0,394414.0,2022-08-14 21:21:53,394414.0,125.95751633986929,125.2479227714311,125.46127161486396
124.77552795410156,545.0,394493.8125,,,,,125.46127161486396
125.7096939086914,546.0,394708.6875,2022-08-15 15:41:30,394708.7,125.33675665101724,125.1586708527264,125.47264362203664
125.22607421875,547.0,394891.09375,2022-08-16 02:12:08,394891.1,128.2797858099063,125.25599145181636,125.46646610383064
126.91205596923828,548.0,395103.6875,,,,,125.50603406182651
124.58657836914062,549.0,395103.6875,,,,,125.50603406182651
125.21351623535156,550.0,395304.5,2022-08-17 01:16:05,395304.5,124.87627923976608,125.46053427144064,125.52872685023716
125.25651550292969,551.0,395513.59375,2022-08-17 16:09:48,395513.6,123.92569444444445,125.33326979112144,125.54188047136579
125.82791137695312,552.0,395704.6875,2022-08-18 10:32:30,395704.7,123.37550505050504,125.14095215016948,125.49321864201472
126.23939514160156,553.0,395915.40625,2022-08-18 18:28:31,395915.4,129.57443019943022,125.05722434799408,125.49391143798829
125.03948974609375,554.0,396097.6875,2022-08-19 00:19:44,396097.7,126.1170178799489,124.89415513357656,125.33749033610026
125.43859100341797,555.0,396299.6875,2022-08-19 15:26:43,396299.7,120.5978009259259,124.87550530997204,125.33245726554624
124.89707946777344,557.0,396493.1875,,,,,125.3268826007843
128.37191772460938,556.0,396493.1875,,,,,125.3268826007843
124.95171356201172,558.0,396710.90625,2022-08-20 13:45:19,396710.9,120.59515027322404,124.59025053420092,125.38421384026023
125.17645263671875,559.0,396906.0,2022-08-21 00:01:39,396906.0,128.75437801932367,124.53901731628618,125.38030348883734
125.38398742675781,560.0,397083.09375,2022-08-21 14:32:04,397083.1,123.37363247863247,124.33896486732304,125.39405277797154
125.27261352539062,561.0,397326.1875,2022-08-22 00:16:45,397326.2,127.51877289377286,124.21691280912836,125.36827172173395
125.42478942871094,562.0,397326.5,,,,,125.36827172173395
125.46821594238281,563.0,397366.1875,2022-08-23 10:48:54,397366.2,122.30246913580248,124.21691280912836,125.36827172173395
125.34230041503906,564.0,397531.40625,2022-08-23 19:50:05,397531.4,123.5211352657005,124.06643603132176,125.3512521041067
125.43914794921875,565.0,397748.3125,2022-08-24 02:32:06,397748.3,129.3063973063973,124.07125657628606,125.32488291972392
125.55201721191406,566.0,397934.90625,2022-08-24 14:58:01,397934.9,121.62764084507042,124.12929416812528,125.33438110351562
125.32762145996094,567.0,398112.90625,2022-08-25 06:00:01,398112.9,126.6447039072039,124.21092267560468,125.32982073332134
125.21082305908203,568.0,398307.40625,2022-08-25 13:27:02,398307.4,124.40219594594592,124.24075901935826,125.30362662290915
122.84290313720703,573.0,398474.5,2022-08-26 02:53:54,398474.5,124.40972222222226,124.04321564231856,125.33251503186348
120.65060424804688,572.0,398474.5,2022-08-26 00:18:34,398474.5,120.85498366013069,124.04321564231856,125.33251503186348
127.08816528320312,571.0,398474.5,,,,,125.33251503186348
126.70240783691406,570.0,398474.5,,,,,125.33251503186348
125.49284362792969,569.0,398474.5,2022-08-25 22:05:03,398474.5,126.31944444444444,124.04321564231856,125.33251503186348
125.18146514892578,574.0,398682.8125,2022-08-26 15:12:40,398682.8,124.46520919067216,124.09822219444564,125.33295479798929
125.15406799316406,575.0,398864.0,2022-08-27 01:00:35,398864.0,123.11247276688452,124.3173643690276,125.34059143066406
126.57862854003906,576.0,399126.6875,,,,,125.27465740003083
126.02439880371094,577.0,399126.6875,2022-08-27 17:46:50,399126.7,119.50716845878138,124.20510704715969,125.27465740003083
125.45869445800781,578.0,399307.40625,2022-08-28 02:12:02,399307.4,125.28192640692642,124.51533977549694,125.28026881970857
125.16896057128906,579.0,399307.6875,2022-08-28 08:51:14,399307.7,122.51527777777778,124.51533977549694,125.28026881970857
125.18020629882812,580.0,399474.8125,2022-08-28 16:16:00,399474.8,120.55610021786492,124.32395136928903,125.27868893271999
125.04473876953125,581.0,399592.40625,2022-08-29 12:01:51,399592.4,121.284375,124.4784522276004,125.2796297575298
125.13088989257812,582.0,399750.59375,2022-08-29 18:15:32,399750.6,124.9738888888889,124.35043066366192,125.27669701209435
125.41854858398438,584.0,399958.59375,,,,,125.26455688476562
124.68759155273438,585.0,399958.59375,,,,,125.26455688476562
125.20973205566406,583.0,399958.59375,,,,,125.26455688476562
125.17172241210938,586.0,400153.90625,2022-08-30 17:47:54,400153.9,124.20141129032258,124.50621682727513,125.26071207146896
125.56494903564453,587.0,400364.59375,2022-08-31 00:46:26,400364.6,126.50133181126331,124.32053419178531,125.25411505448191
125.07174682617188,588.0,400494.6875,2022-08-31 04:10:26,400494.7,126.4767025089606,124.416708954168,125.24326705932617
125.34585571289062,589.0,400494.6875,2022-08-31 11:25:48,400494.7,123.94551282051285,124.416708954168,125.24326705932617
126.90882110595703,590.0,400718.0,,,,,125.23326572618987
123.22734069824219,591.0,400718.0,,,,,125.23326572618987
127.36604309082031,592.0,400925.1875,,,,,125.24630326491136
125.056640625,593.0,401111.1875,2022-09-02 02:32:32,401111.2,127.60219478738,124.40402694595076,125.34062639872234
125.73641967773438,594.0,401333.5,2022-09-02 15:27:14,401333.5,126.51463963963964,124.40157965616194,125.34703954060872
125.42291259765625,595.0,401503.90625,2022-09-03 09:30:30,401503.9,121.17415935672516,124.49239324548653,125.34672398037381
125.16494750976562,596.0,401677.0,2022-09-03 18:22:21,401677.0,129.28166666666667,124.75693208853065,125.29245228237576
125.11641693115234,597.0,401818.09375,2022-09-04 01:52:33,401818.1,123.39550264550265,124.74052954748636,125.30690235561795
125.41973876953125,598.0,402013.1875,2022-09-04 15:08:26,402013.2,127.69965651135006,124.97804697038283,125.30879252665751
125.16525268554688,599.0,402201.1875,2022-09-05 08:10:17,402201.2,120.765826873385,125.15537962489329,125.30845381084241
125.16304016113281,600.0,402430.1875,2022-09-05 17:04:18,402430.2,124.84014705882352,125.21169797169108,125.31020997699939
125.11515808105469,601.0,402641.59375,2022-09-06 02:27:15,402641.6,125.82024265644958,125.24594732073636,125.33097966512044
125.34559631347656,602.0,402641.8125,2022-09-06 09:31:56,402641.8,127.1997863247863,125.24594732073636,125.33097966512044
125.18846130371094,603.0,402813.90625,2022-09-06 18:38:34,402813.9,123.92160087719294,125.17304819593308,125.32932578192816
125.1397933959961,604.0,402914.0,,,,,125.32462056477864
124.94757080078125,605.0,403047.59375,,,,,125.33143346449909
125.58906555175781,606.0,403267.09375,,,,,125.3541558005593
125.36348724365234,607.0,403365.5,2022-09-08 19:17:48,403365.5,121.46354166666669,124.98116694671708,125.3541558005593
125.22564697265625,608.0,403540.8125,2022-09-09 01:52:59,403540.8,127.35455680399502,125.00417370730358,125.31056348015281
125.20800018310547,609.0,403540.90625,2022-09-09 09:57:10,403540.9,124.64980158730155,125.00417370730358,125.31056348015281
125.41233825683594,610.0,403696.0,,,,,125.31440151438994
125.14270782470703,611.0,403884.5,2022-09-11 17:54:56,403884.5,125.3828125,124.70162268319494,125.29395249310662
125.1414794921875,612.0,404089.6875,2022-09-12 01:57:24,404089.7,126.12063953488372,124.76239063316244,125.29288078756893
125.50776672363281,613.0,404089.8125,,,,,125.29288078756893
126.12905883789062,614.0,404260.90625,2022-09-12 15:50:14,404260.9,122.64661111111111,124.58857232418153,125.29034805297852
125.018798828125,615.0,404260.90625,,,,,125.29034805297852
125.28633117675781,616.0,404506.90625,2022-09-13 01:51:44,404506.9,124.19686692506458,124.96465889183176,125.31250254313152
125.27071380615234,617.0,404507.8125,2022-09-13 08:57:35,404507.8,127.03769841269836,124.96465889183176,125.31250254313152
125.13139343261719,618.0,404528.09375,2022-09-13 15:50:07,404528.1,126.71913580246913,124.8633626837014,125.30943865094866
125.20926666259766,619.0,404681.1875,2022-09-13 20:33:08,404681.2,124.1539351851852,125.0047990721508,125.30744043986003
125.19762420654297,620.0,404847.3125,2022-09-14 02:52:59,404847.3,126.43816590563166,125.19828557931828,125.3091386159261
125.44316101074219,621.0,405065.0,2022-09-14 14:07:34,405065.0,126.13643039591317,125.30140397440356,125.31901910569933
125.1121826171875,622.0,405242.6875,2022-09-15 05:43:49,405242.7,122.23313492063492,125.43388180182116,125.32809151543512
125.39556121826172,623.0,405405.09375,2022-09-15 14:24:41,405405.1,122.23451730418944,125.48989220643703,125.33958270098712
125.5545654296875,624.0,405636.40625,2022-09-15 23:30:33,405636.4,124.52706916099773,125.56912224668334,125.35132556491428
126.28579711914062,625.0,405873.59375,2022-09-16 16:53:32,405873.6,127.98302469135804,125.76230168233216,125.34850485665457
124.95226287841797,626.0,405945.6875,2022-09-16 19:55:42,405945.7,122.62349849849848,125.76230168233216,125.34850485665457
125.1871337890625,627.0,406099.6875,2022-09-17 18:32:57,406099.7,120.94378306878306,125.6489568424352,125.4090591430664
125.04115295410156,628.0,406235.3125,,,,,125.40896269854377
125.386474609375,629.0,406394.8125,2022-09-19 03:00:42,406394.8,122.81489400584798,125.51991630375032,125.38884953090123
125.0788345336914,630.0,406591.09375,,,,,125.40789882114956
125.83636474609375,631.0,406815.0,2022-09-19 22:43:10,406815.0,128.0306637806638,125.78978580359154,125.39415651209214
125.20536804199219,632.0,406883.1875,2022-09-20 01:49:40,406883.2,125.54,125.87955590643476,125.41024475097656
125.45294189453125,633.0,406883.40625,2022-09-20 09:22:22,406883.4,129.5324074074074,125.87955590643476,125.41024475097656
125.23750305175781,634.0,407085.0,2022-09-20 19:46:10,407085.0,128.82358156028369,125.8244670115648,125.43656435879794
125.22638702392578,635.0,407211.59375,2022-09-21 00:27:13,407211.6,126.18344907407406,125.88633856068998,125.4436674118042
125.51873779296875,636.0,407415.0,2022-09-21 14:47:40,407415.0,127.7274621212121,125.97898669277484,125.44607162475586
125.36280822753906,637.0,407601.59375,2022-09-21 22:23:32,407601.6,126.63432267884323,125.97293116573108,125.46408520322858
125.42455291748047,638.0,407641.0,2022-09-22 00:59:52,407641.0,130.09508547008548,125.97293116573108,125.46408520322858
125.08064270019531,640.0,407839.59375,,,,,125.46547878489775
125.861083984375,639.0,407839.59375,,,,,125.46547878489775
125.17052459716797,641.0,408061.09375,2022-09-23 03:45:58,408061.1,127.70833333333336,126.22410894211376,125.45963175156537
125.50250244140625,642.0,408312.90625,2022-09-23 16:47:53,408312.9,126.8725658648339,126.18213227055465,125.45184609549386
126.93762969970703,643.0,408544.59375,,,,,125.43851268992705
125.61541748046875,644.0,408596.8125,2022-09-24 05:09:48,408596.8,123.18174603174604,126.2912698227159,125.43092664082845
125.0034408569336,645.0,408763.09375,2022-09-24 11:21:08,408763.1,122.771412037037,126.5051692928732,125.44956095078412
124.84426879882812,646.0,408763.09375,2022-09-24 12:01:48,408763.1,124.6472222222222,126.5051692928732,125.44956095078412
125.69049072265625,647.0,408914.6875,2022-09-25 11:10:24,408914.7,125.82133838383837,126.56334107649894,125.45793151855469
125.62548065185547,648.0,409086.59375,2022-09-25 16:32:34,409086.6,126.89637037037038,126.62523447526608,125.45295540945871
125.27272033691406,649.0,409307.40625,2022-09-25 22:21:05,409307.4,129.3956736909323,126.52822504796998,125.46532527378628
125.95724487304688,650.0,409349.5,2022-09-26 08:03:15,409349.5,128.4828888888889,126.47043894286637,125.45441234813018
125.73649597167969,651.0,409557.3125,2022-09-26 18:41:51,409557.3,124.65210027100272,126.18026592294169,125.43743043787339
125.2745590209961,652.0,409805.5,2022-09-27 02:49:15,409805.5,128.93966547192355,126.08131741953304,125.44735648415305
124.8990249633789,654.0,410021.59375,,,,,125.43571865197384
126.58465576171875,653.0,410021.59375,,,,,125.43571865197384
125.03215026855469,655.0,410249.3125,2022-09-28 02:39:33,410249.3,130.9462962962963,125.9571745955032,125.42889881134033
125.59149932861328,656.0,410249.59375,,,,,125.42889881134033
125.19676208496094,657.0,410412.59375,2022-09-28 16:01:26,410412.6,120.05197811447812,125.80876415489294,125.41234317902595
125.32502746582031,658.0,410653.59375,2022-09-29 02:13:02,410653.6,122.22086352657006,125.66917493526029,125.43760824203491
125.41667175292969,659.0,410653.8125,2022-09-29 09:47:33,410653.8,127.39694444444449,125.66917493526029,125.43760824203491
125.33287811279297,660.0,410861.8125,2022-09-29 14:46:14,410861.8,127.26196727549464,125.50446686143664,125.4213194847107
125.1705322265625,661.0,411095.5,,,,,125.36730670928955
125.43339538574219,662.0,411095.8125,,,,,125.36730670928955
125.67107391357422,663.0,411295.59375,2022-09-30 14:41:42,411295.6,124.26918859649122,125.51147445521872,125.37245559692383
125.28376770019531,664.0,411476.59375,2022-10-01 01:06:29,411476.6,128.17256944444446,125.55884160887398,125.41410303115845
125.51177978515625,665.0,411674.1875,2022-10-01 14:35:01,411674.2,124.0059799382716,125.66456442940924,125.40532803535461
125.1561508178711,666.0,411883.3125,2022-10-01 22:29:34,411883.3,125.27461322081574,125.472086697256,125.41064182404548
124.92477416992188,667.0,412014.40625,2022-10-02 07:20:35,412014.4,122.25329566854992,125.47134349372875,125.40976643562317
125.35401916503906,668.0,412217.40625,2022-10-02 13:32:06,412217.4,126.35305212620024,125.3383636257515,125.39322543144226
125.13468933105469,669.0,412453.5,2022-10-02 20:34:17,412453.5,128.45007032348806,125.14904320769496,125.39007568359375
125.13340759277344,670.0,412608.8125,2022-10-03 01:55:28,412608.8,126.94605475040257,124.9911252067518,125.3802748649351
124.99960327148438,671.0,412783.0,2022-10-03 12:58:42,412783.0,122.2469135802469,124.77056331454644,125.37799224853515
125.99288177490234,672.0,412982.59375,2022-10-03 19:40:03,412982.6,128.45203703703703,124.78195552887075,125.43747095907888
125.39846801757812,673.0,413112.0,2022-10-05 08:59:39,413112.0,121.43574074074073,124.62480714449264,125.43194723129272
124.98126220703125,674.0,413272.09375,2022-10-05 14:57:30,413272.1,122.59015594541911,124.62191357876856,125.42516819123298
125.20922088623047,675.0,413509.59375,2022-10-05 23:42:55,413509.6,125.02792145593872,124.39075475420748,125.41058398831275
124.88298034667969,676.0,413666.40625,2022-10-06 14:12:06,413666.4,120.2431818181818,124.401803950377,125.43116218813005
126.67122650146484,677.0,413823.3125,2022-10-06 18:03:57,413823.3,130.39583333333337,124.40654021301576,125.42316513061523
125.1669692993164,678.0,413825.8125,2022-10-06 19:58:19,413825.8,121.9783591731266,124.40654021301576,125.42316513061523
125.92992401123047,679.0,413853.90625,2022-10-07 11:20:48,413853.9,125.74900793650792,124.50951285786282,125.4170190134356
125.34468078613281,680.0,414104.09375,2022-10-07 18:03:19,414104.1,129.75088652482273,124.60635060796923,125.42690916984311
125.98936462402344,681.0,414294.0,2022-10-08 04:08:10,414294.0,127.20957711442789,124.59955181060867,125.42425906273627
125.38262939453125,682.0,414501.8125,2022-10-08 14:42:31,414501.8,125.45202020202022,124.57544247452984,125.43319600423177
125.20718383789062,683.0,414654.0,2022-10-09 03:42:08,414654.0,121.06164383561648,124.76226503941665,125.45207061767579
125.17376708984375,684.0,414788.09375,2022-10-09 12:44:37,414788.1,123.82801418439716,124.86259691795829,125.4581303750315
125.78977966308594,685.0,414974.09375,2022-10-10 03:25:24,414974.1,120.72733918128654,124.67048082762088,125.45122774185673
125.17489624023438,686.0,415152.3125,,,,,125.44950694422567
126.97055053710938,687.0,415378.3125,,,,,125.44913384222215
125.44804382324219,688.0,415392.5,2022-10-11 04:29:33,415392.5,120.35956790123456,124.8849700070414,125.44913384222215
125.26071166992188,689.0,415567.1875,2022-10-11 14:42:41,415567.2,120.38180076628352,124.75757475597013,125.4310089111328
125.09960174560547,690.0,415727.59375,2022-10-11 21:54:35,415727.6,124.91487455197134,124.88496095374424,125.42112375895182
124.88076782226562,691.0,415848.5,2022-10-12 05:15:09,415848.5,121.02067901234568,124.95959769781142,125.43768208821615
125.23002624511719,693.0,416081.40625,2022-10-12 18:56:00,416081.4,120.73245614035088,124.86611104013548,125.45432822935042
126.01182556152344,692.0,416081.40625,2022-10-12 17:51:50,416081.4,128.36948005698008,124.86611104013548,125.45432822935042
125.23263549804688,694.0,416335.40625,2022-10-13 14:11:36,416335.4,127.39274691358024,124.94230176304949,125.4976707458496
125.59036254882812,695.0,416560.09375,2022-10-14 01:18:27,416560.1,130.98086419753085,124.98632975045392,125.5085195725964
125.42962646484375,696.0,416761.8125,2022-10-14 13:34:16,416761.8,123.8088148148148,124.80307756682434,125.51398086547852
125.49101257324219,697.0,417056.90625,2022-10-14 22:56:37,417056.9,127.48432748538012,124.82616602675454,125.5249515656502
125.75004577636719,698.0,417258.59375,2022-10-15 10:39:20,417258.6,128.1172619047619,124.97674691440004,125.52894100066155
125.243896484375,699.0,417258.59375,2022-10-15 11:45:45,417258.6,125.90767973856212,124.97674691440004,125.52894100066155
124.92070770263672,700.0,417469.8125,2022-10-16 04:00:47,417469.8,122.87870370370372,125.10685355738576,125.55571413040161
125.08006286621094,701.0,417636.5,2022-10-16 16:30:32,417636.5,125.64814814814814,125.28203413242971,125.54816362934727
124.988037109375,702.0,417846.90625,2022-10-17 03:43:59,417846.9,129.76500638569604,125.48781982723553,125.56450338924633
125.10191345214844,703.0,418094.3125,2022-10-17 16:41:59,418094.3,125.00255427841635,125.79320846817298,125.52786922454834
125.47801208496094,704.0,418294.1875,2022-10-18 03:00:07,418294.2,124.67998477929982,125.77379824814112,125.53436303138733
125.71763610839844,705.0,418370.1875,2022-10-19 09:23:08,418370.2,122.97701149425284,125.9045462547305,125.56545948982239
125.44529724121094,706.0,418569.1875,2022-10-20 13:55:48,418569.2,124.2993945868946,125.9045462547305,125.62110923998284
124.90750122070312,708.0,418783.40625,,,,,125.61050510406494
127.65962219238281,707.0,418783.40625,,,,,125.61050510406494
125.98464965820312,709.0,419029.3125,2022-10-21 16:26:21,419029.3,125.79395424836603,125.78932124549898,125.61416673660278
125.77925872802734,710.0,419029.3125,2022-10-21 17:39:41,419029.3,126.08611111111108,125.78932124549898,125.61416673660278
125.61524963378906,711.0,419290.6875,2022-10-21 23:28:22,419290.7,129.83055555555555,125.81481453716432,125.6139427923387
126.02239990234375,712.0,419318.5,,,,,125.6139427923387
125.58841705322266,713.0,419428.40625,2022-10-23 13:48:00,419428.4,123.43134171907757,125.84294373590122,125.61657529888731
125.33085632324219,714.0,419573.8125,,,,,125.59902280919692
125.5008544921875,715.0,419759.5,2022-10-24 03:26:07,419759.5,127.54081481481482,125.4387164263286,125.5905306267016
126.05859375,716.0,419967.40625,2022-10-24 17:23:32,419967.4,124.64671900161032,125.42762705804188,125.59448051452637
126.64511108398438,717.0,420163.09375,2022-10-25 02:03:50,420163.1,127.4784722222222,125.52076314861117,125.63319266183036
125.11461639404297,718.0,420163.09375,,,,,125.63319266183036
125.31092834472656,719.0,420243.3125,2022-10-25 23:12:20,420243.3,125.7430555555556,125.4944181060508,125.63848368326823
125.30428314208984,720.0,420264.90625,2022-10-27 12:11:41,420264.9,128.38657407407402,125.4944181060508,125.63848368326823
125.37800598144531,721.0,420411.59375,2022-10-27 17:07:12,420411.6,123.49904214559383,125.323594574865,125.65706787109374
125.30740356445312,722.0,420606.5,2022-10-28 01:55:05,420606.5,124.39079861111114,125.3722233978804,125.68239148457845
125.8758544921875,723.0,420824.90625,2022-10-28 17:06:02,420824.9,124.55087519025874,125.48651706226396,125.69594065348308
127.40190124511719,724.0,421057.1875,,,,,125.72073054958034
125.28141021728516,725.0,421081.59375,2022-10-29 05:41:35,421081.6,121.8002525252525,125.6472400206718,125.72838147481282
125.34980773925781,726.0,421323.40625,2022-10-29 16:27:05,421323.4,125.79403409090908,125.64312053630351,125.69280373709542
125.39888000488281,727.0,421564.1875,2022-10-29 23:49:06,421564.2,129.63769005847956,125.72374877788124,125.68142830984932
125.48345947265625,728.0,421829.1875,2022-10-30 18:29:34,421829.2,124.72661744022504,125.58397254331332,125.67504972570083
125.831298828125,729.0,421829.1875,2022-10-30 19:38:34,421829.2,127.66249999999998,125.58397254331332,125.67504972570083
125.49014282226562,730.0,422072.6875,,,,,125.66845463344029
125.02066040039062,731.0,422072.6875,2022-10-31 02:07:35,422072.7,122.96119929453263,125.68773199782888,125.66845463344029
125.11467742919922,732.0,422111.6875,2022-11-01 09:56:54,422111.7,122.19521604938272,125.68773199782888,125.67838399550494
125.8807373046875,733.0,422342.5,,,,,125.67986951555524
125.47744750976562,735.0,422407.09375,,,,,125.67986951555524
125.55560302734375,734.0,422407.09375,2022-11-01 16:46:45,422407.1,125.13930348258708,125.72592936016235,125.67986951555524
125.76121520996094,736.0,422546.3125,,,,,125.67434234619141
125.82366943359375,737.0,422736.0,2022-11-02 12:41:38,422736.0,124.83579204204204,125.62456501530896,125.65541503008674
126.14994812011719,738.0,422994.09375,2022-11-03 00:04:32,422994.1,126.21827485380116,125.45337848128216,125.67223405838013
125.52068328857422,739.0,422994.1875,,,,,125.67223405838013
125.96578216552734,740.0,423170.0,2022-11-03 12:50:45,423170.0,127.53732638888889,125.5089470748263,125.66847586631775
126.86438751220703,741.0,423402.1875,,,,,125.7060645608341
125.46641540527344,742.0,423441.3125,,,,,125.7060645608341
125.59352111816406,743.0,423613.6875,2022-11-04 14:52:39,423613.7,125.54837239583334,125.86295395828029,125.66634011268616
125.95504760742188,744.0,423868.6875,2022-11-05 00:24:11,423868.7,128.45094562647756,125.83522232967093,125.63302612304688
125.41072082519531,745.0,423899.1875,2022-11-05 09:39:24,423899.2,125.3641975308642,125.83522232967093,125.63302612304688
125.73934936523438,746.0,424143.8125,2022-11-05 18:26:06,424143.8,126.47592592592594,125.7221284730676,125.64107289033778
124.86318969726562,747.0,424378.3125,2022-11-06 00:29:37,424378.3,125.92156862745094,125.89107950979084,125.63334216493548
126.16944885253906,748.0,424553.40625,,,,,125.62358923519359
125.69319915771484,749.0,424774.40625,2022-11-07 00:23:52,424774.4,128.47283272283272,126.10018907726734,125.66375978531376
125.53803253173828,750.0,424830.8125,2022-11-08 11:36:38,424830.8,125.71064814814814,126.14219712908206,125.65673613548279
125.86514282226562,751.0,425028.5,2022-11-08 19:05:59,425028.5,124.19006849315068,126.01116967518742,125.64505233764649
125.44185638427734,752.0,425187.8125,2022-11-09 01:11:20,425187.8,125.40101410934744,126.01116967518742,125.64104672135979
125.22059631347656,753.0,425331.90625,2022-11-09 14:23:43,425331.9,122.44225146198832,126.19204103567836,125.65703533541772
125.18714141845703,754.0,425534.09375,2022-11-10 00:03:03,425534.1,125.66887626262628,126.19084858940003,125.66810557047526
126.39091491699219,755.0,425690.5,,,,,125.69099044799805
125.7767105102539,756.0,425895.59375,2022-11-10 20:40:48,425895.6,126.31890331890334,126.24827045794426,125.67355823516846
126.32319641113281,757.0,425896.59375,2022-11-11 03:15:49,425896.6,128.1743827160494,126.24827045794426,125.67355823516846
125.17423248291016,758.0,426147.5,2022-11-11 16:22:56,426147.5,126.75782556750298,126.23985121159193,125.61358150359123
125.42964935302734,759.0,426332.1875,2022-11-12 00:04:11,426332.2,124.23360339506172,126.10738906550428,125.6031711101532
124.94593048095703,760.0,426332.3125,,,,,125.6031711101532
125.67247009277344,761.0,426576.09375,2022-11-12 15:09:39,426576.1,126.9234375,126.03464520067097,125.58690047264099
125.41857147216797,762.0,426834.90625,2022-11-12 22:08:30,426834.9,130.5528628117914,125.96143877746454,125.57647633552551
125.30174255371094,763.0,427046.40625,2022-11-13 15:49:45,427046.4,123.86574631860776,125.9008204799222,125.58695683334813
125.43900299072266,764.0,427309.90625,2022-11-14 00:36:37,427309.9,127.06637426900583,125.99489240906388,125.5487289428711
125.24980163574219,765.0,427515.40625,2022-11-14 14:18:21,427515.4,122.12567204301077,126.00725085519062,125.549063205719
126.65449523925781,766.0,427739.09375,,,,,125.56275343894958
125.38340759277344,767.0,427739.1875,,,,,125.56275343894958
125.56350708007812,768.0,427739.3125,2022-11-15 07:24:00,427739.3,128.99583333333334,126.12265176508984,125.56275343894958
126.345703125,769.0,427968.40625,,,,,125.5742723869555
126.65232849121094,770.0,428110.3125,,,,,125.5926711138557
125.55000305175781,771.0,428248.1875,2022-11-16 00:19:33,428248.2,128.24584765177548,126.32045262418151,125.56848190770005
125.2741470336914,772.0,428251.8125,2022-11-16 09:27:10,428251.8,126.80303030303028,126.32045262418151,125.56848190770005
125.63639068603516,773.0,428485.8125,2022-11-16 17:50:19,428485.8,125.35472972972973,126.1948479140034,125.52145085190281
124.75509643554688,774.0,428486.8125,,,,,125.52145085190281
125.28044891357422,775.0,428696.8125,2022-11-17 17:02:56,428696.8,123.06075970548862,126.2772934244342,125.54566701253255
125.12054443359375,776.0,428856.8125,,,,,125.55803218032375
125.72456359863281,777.0,428903.5,,,,,125.55803218032375
125.40577697753906,778.0,429095.90625,2022-11-20 14:18:18,429095.9,124.86538461538464,126.09268728132284,125.57477430863814
125.24256896972656,779.0,429346.5,2022-11-21 00:04:25,429346.5,126.37749687890138,125.68791249261947,125.62136145199047
125.54295349121094,780.0,429545.8125,2022-11-21 16:51:46,429545.8,124.11128968253968,125.73125516756154,125.60415204366048
125.29732513427734,781.0,429769.90625,2022-11-22 00:33:28,429769.9,129.65425531914894,125.64407046645556,125.62141270107693
125.30380249023438,782.0,429795.09375,2022-11-22 09:30:49,429795.1,126.97712418300657,125.64407046645556,125.62141270107693
127.04420471191406,783.0,430037.1875,,,,,125.63889356340681
124.70088195800781,784.0,430037.3125,,,,,125.63889356340681
125.31000518798828,785.0,430303.1875,2022-11-23 01:01:07,430303.2,128.3218085106383,125.47874201442774,125.61564243201053
125.85346984863281,786.0,430303.3125,,,,,125.61564243201053
126.02558898925781,787.0,430532.1875,2022-11-23 14:50:40,430532.2,123.94313725490191,125.66958669232376,125.57736206054688
125.36138153076172,788.0,430532.1875,,,,,125.57736206054688
125.3941650390625,789.0,430780.5,2022-11-24 00:02:52,430780.5,127.4174558080808,125.37614978786848,125.5423188643022
125.15371704101562,790.0,430780.59375,2022-11-24 08:32:36,430780.6,124.43813131313132,125.37614978786848,125.5423188643022
125.9733657836914,791.0,431006.1875,2022-11-24 16:04:17,431006.2,128.4891812865497,125.30172212680536,125.65459289550782
125.70233154296875,792.0,431223.40625,2022-11-25 01:44:36,431223.4,123.18262012012016,125.39509556102692,125.66559713027057
125.081298828125,793.0,431223.59375,2022-11-25 10:04:07,431223.6,122.69537037037038,125.39509556102692,125.66559713027057
126.22496032714844,794.0,431443.09375,2022-11-25 19:44:08,431443.1,127.49500868055556,125.45434871864283,125.72396457556522
127.09041595458984,795.0,431616.09375,,,,,125.73770381382533
125.48689270019531,796.0,431637.1875,2022-11-26 05:49:39,431637.2,121.64781746031748,125.3504053770382,125.73770381382533
125.67670440673828,797.0,431905.3125,2022-11-26 16:31:22,431905.3,127.76761168384884,125.47266580726108,125.76926273769803
124.94647979736328,798.0,432022.59375,2022-11-27 00:21:23,432022.6,124.6484375,125.47266580726108,125.76926273769803
125.92312622070312,799.0,432180.5,2022-11-27 08:54:24,432180.5,121.7733134920635,125.4991119305822,125.81698347392835
