Pred,group,累计里程_Pred,数据采集时间,累计里程,安时容量,平均容量,平均容量_pred,decline,decline_avg,,,,2��,,,6��,,
130.6882782,342,89026.70313,2022/5/24 23:16,89026.7,134.6719002,131.8376574,131.5394292,-1.038803101,-0.034591659,-0.044380814,,,-0.0358212,,,-0.002942775,,
131.4269714,343,89195.89844,2022/5/25 12:50,89195.9,130.8374625,132.091091,131.55898,0.738693237,0.019550752,-0.04299551,,,-0.01892229,,,-0.001370094,,
131.8197937,344,89340,2022/5/25 15:26,89340,129.7030922,132.1172563,131.6614207,0.392822266,0.10244074,0.04507619,,,-0.011795475,,,0.060263216,,
134.5150604,345,89551.79688,,,,,131.6403907,2.695266724,-0.021029991,-0.03021386,,,0.10527826,,,0.12018338,,
129.5137482,346,89771.39844,2022/5/26 23:32,89771.4,132.247,132.1030847,131.5953266,-5.001312256,-0.045064126,-0.02334498,,,-0.027082704,,,0.02463606,,
132.1595154,347,89943.20313,2022/5/27 12:21,89943.2,130.0223312,132.1798969,131.7315014,2.645767212,0.136174848,-0.06108476,,,-0.061692804,,,0.029928833,,
132.2829285,348,90111.70313,,,,,131.761,0.123413086,0.029498583,-0.001216116,,,0.02828426,,,0.020989269,,
131.695343,349,90249.89844,2022/5/27 23:07,90249.9,133.8812934,132.295711,131.833522,-0.587585449,0.072522025,0.008729517,,,-0.017737318,,,-0.004548403,,
129.9080353,350,90551.70313,2022/5/28 10:41,90551.7,131.4713649,132.4257593,131.6587266,-1.787307739,-0.174795478,0.085204184,,,-0.093615204,,,-0.005927215,,
130.4931488,351,90794.20313,2022/5/28 20:51,90794.2,134.7239583,132.3582973,131.636858,0.585113525,-0.02186857,-0.1566401,,,-0.06783518,,,-0.010331673,,
132.3134308,352,90843,2022/5/28 23:36,90843,133.2248294,132.3582973,131.636858,1.820281982,0,0.02945605,,,-0.045487266,,,-0.014273939,,
130.7061157,353,90934,2022/5/29 8:29,90934,127.3998843,132.3641731,131.6586693,-1.607315063,0.021811349,0.07775393,,,0.018779654,,,-0.016011903,,
131.8671722,354,91200.20313,2022/5/29 16:07,91200.2,131.3086043,132.3213707,131.623561,1.161056519,-0.035108294,-0.09689896,,,0.000919361,,,-0.014938225,,
129.9819031,355,91279.5,,,,,131.5935644,-1.885269165,-0.02999669,0.026781753,,,-0.015341253,,,-0.008680618,,
131.7854767,356,91550.10156,2022/5/30 11:58,91550.1,132.6065476,132.6350493,131.6758878,1.803573608,0.082323417,0.076678544,,,0.024402611,,,-0.001851227,,
134.6322021,357,91772.39844,2022/5/30 22:55,91772.4,132.7975529,132.5904675,131.8112676,2.846725464,0.135379812,0.017930463,,,0.04192634,,,0.036572605,,
131.4164734,358,91917.20313,2022/5/31 12:27,91917.2,133.2116111,132.6488244,131.8409116,-3.21572876,0.029644012,0.10084747,,,0.07748554,,,0.13561995,,
131.8656616,359,91957.39844,2022/5/31 14:25,91957.4,133.7785829,132.6488244,131.8409116,0.449188232,0,-0.000793504,,,-0.006086152,,,0.024926573,,
132.3618164,360,92190.89844,2022/5/31 23:14,92190.9,131.4625231,132.5545139,131.7813587,0.496154785,-0.059552874,0.03519161,,,0.014564138,,,-0.013966318,,
132.5296631,361,92436.89844,2022/6/1 9:43,92436.9,134.7031544,132.5504026,131.8385107,0.16784668,0.057151992,-0.013914865,,,-0.059736904,,,-0.02064764,,
133.9366608,362,92684.70313,,,,,131.7861887,1.406997681,-0.05232204,0.046723813,,,0.06227527,,,-0.014738358,,
127.379982,363,92860.60156,2022/6/1 23:36,92860.6,133.0192708,132.3637381,131.8028654,-6.556678772,0.016676767,-0.07971006,,,-0.040166527,,,-0.004996413,,
131.7545166,364,93102.70313,2022/6/2 12:30,93102.7,132.9425065,132.4114552,131.8798553,4.374534607,0.076989855,-0.00644764,,,0.00719922,,,0.020926356,,
130.6793823,365,93256.89844,2022/6/2 19:18,93256.9,135.3606151,132.3244278,131.891967,-1.075134277,0.012111692,0.073024645,,,0.079505384,,,0.020342499,,
132.8440857,366,93382.70313,2022/6/3 6:52,93382.7,134.454806,132.1924305,131.9281653,2.164703369,0.03619831,-0.027728777,,,0.012716733,,,0.036709696,,
130.7417908,367,93566.10156,2022/6/3 13:40,93566.1,133.1068075,132.3906668,132.0098682,-2.102294922,0.081702903,0.04689084,,,0.010575682,,,0.002893895,,
132.962204,368,93848.89844,2022/6/4 11:56,93848.9,135.7072851,132.4357528,131.9904308,2.220413208,-0.019437366,0.05853343,,,0.11301007,,,-0.009390409,,
131.3574219,370,94071.70313,2022/6/4 22:40,94071.7,133.7247024,132.2562125,131.9992188,-1.604782104,0.008787973,0.06542547,,,0.013170809,,,-0.016887225,,
134.6206665,369,94071.70313,2022/6/4 21:59,94071.7,132.425936,132.2562125,131.9992188,3.263244629,0,-0.012838667,,,0.022759352,,,-0.017605806,,
132.5912933,371,94210.10156,2022/6/5 14:47,94210.1,128.8869599,132.1542792,131.964931,-2.029373169,-0.034287825,-0.004777679,,,-0.000590125,,,-0.03001294,,
132.649826,372,94340.20313,2022/6/5 22:02,94340.2,131.1036585,132.1285483,131.8729561,0.058532715,-0.091974868,0.013220519,,,-0.01468223,,,-0.028834967,,
132.84758,373,94487,2022/6/6 6:10,94487,130.2910628,131.9375872,131.891263,0.197753906,0.018306864,-0.0811036,,,-0.10289355,,,-0.023087025,,
132.7431641,374,94694.29688,2022/6/6 14:10,94694.3,133.5099903,131.9582421,131.8744575,-0.104415894,-0.01680548,-0.020044824,,,0.001927137,,,-0.02550722,,
130.2093506,375,94898.29688,2022/6/6 22:14,94898.3,131.1846296,131.8833349,131.8215736,-2.533813477,-0.052883857,-0.01365397,,,-0.02573887,,,-0.0347543,,
131.138916,376,95037.70313,2022/6/7 12:18,95037.7,126.9192708,131.8029507,131.8077593,0.92956543,-0.01381429,-0.04194151,,,-0.024260076,,,-0.034232657,,
132.1622925,377,95282.60156,2022/6/7 21:18,95282.6,132.1310764,131.8966123,131.7194403,1.023376465,-0.088319011,0.054094613,,,-0.019897489,,,-0.035445042,,
132.0637512,378,95435.39844,2022/6/8 11:34,95435.4,132.7120085,131.851706,131.8640889,-0.09854126,0.144648611,-0.04253127,,,-0.07896422,,,-0.035159294,,
132.2310944,379,95679.5,2022/6/8 23:41,95679.5,130.0617159,131.7071087,131.782168,0.16734314,-0.08192096,0.08359526,,,0.12979852,,,-0.029193582,,
132.9120941,380,95944.5,2022/6/9 13:01,95944.5,132.355792,131.3554035,131.7721502,0.680999756,-0.010017822,-0.0812514,,,-0.016751092,,,-0.030750996,,
133.3911285,381,96130.5,,,,,131.7110534,0.479034424,-0.061096795,-0.032345116,,,-0.005158926,,,-0.03449873,,
130.6704407,382,96130.5,,,,,131.7110534,-2.720687866,0,-0.04895653,,,-0.032073703,,,-0.03914611,,
129.2531281,383,96192.10156,,,,,131.7110534,-1.417312622,0,0.012609407,,,0.006786924,,,-0.040823534,,
132.0315399,384,96403.39844,2022/6/10 9:09,96403.4,128.2975823,130.8768513,131.6501007,2.778411865,-0.060952663,-0.018862108,,,0.029691927,,,-0.040339325,,
131.2311554,385,96610,2022/6/10 16:53,96610,131.061859,130.7853085,131.5274205,-0.800384521,-0.122680172,-0.05482508,,,-0.07702343,,,-0.040353484,,
131.7386475,386,96704.60156,2022/6/10 21:58,96704.6,130.8003003,130.8793912,131.4155166,0.507492065,-0.111903921,-0.063011505,,,-0.09353276,,,-0.039134894,,
132.0236511,387,96952,,,,,131.3388113,0.285003662,-0.076705294,-0.10789361,,,-0.06339884,,,-0.036527604,,
131.7893829,388,96973,2022/6/11 17:06,96973,130.2785791,130.9530647,131.3237069,-0.234268188,-0.015104455,-0.11421944,,,-0.10079834,,,-0.035080038,,
131.905365,389,97244.70313,2022/6/12 6:27,97244.7,133.8607085,130.7030546,131.2129711,0.115982056,-0.110735763,0.05201687,,,-0.022155168,,,-0.032458283,,
130.2570343,390,97367.29688,2022/6/12 11:55,97367.3,128.1830952,130.6224214,131.2197392,-1.648330688,0.006768096,-0.111551374,,,-0.072755694,,,-0.031047981,,
132.1152344,391,97535.5,2022/6/13 12:32,97535.5,132.6935484,130.4992771,131.1678851,1.858200073,-0.051854134,-0.003962477,,,-0.022734841,,,-0.029672926,,
131.933075,392,97681.5,2022/6/13 18:40,97681.5,134.2381536,130.4903013,131.1545622,-0.182159424,-0.01332283,-0.013475046,,,-0.09872253,,,-0.02955725,,
131.0734558,393,97740.29688,,,,,131.1545622,-0.859619141,0,-0.03170828,,,0.019514486,,,-0.027058307,,
131.0380402,394,98009.5,2022/6/14 13:32,98009.5,132.5216895,130.3209678,131.1122341,-0.035415649,-0.042328181,-0.009432361,,,-0.004461287,,,-0.026372228,,
130.0410156,395,98078.20313,2022/6/15 5:13,98078.2,128.5129928,130.3940824,131.1386602,-0.997024536,0.026426138,-0.009736492,,,-0.04591075,,,-0.025911706,,
131.4407654,396,98259.79688,2022/6/15 12:29,98259.8,129.3156829,130.2667122,131.1207411,1.399749756,-0.017919064,-0.002923575,,,0.035413772,,,-0.023590028,,
132.7361908,397,98457.20313,2022/6/15 22:28,98457.2,132.5890833,130.3261343,131.0513842,1.295425415,-0.069356918,-0.02205931,,,-0.008701408,,,-0.0208098,,
129.6782379,398,98502,,,,,131.1112567,-3.057952881,0.059872476,-0.106775,,,-0.054335196,,,-0.017538024,,
129.9165649,399,98616.89844,2022/6/16 5:57,98616.9,127.3729424,130.3668389,131.1112567,0.238327026,0,-0.004340271,,,0.059504755,,,-0.017950661,,
131.0117188,400,98786.89844,2022/6/16 13:05,98786.9,127.7651144,130.4724733,131.1464703,1.095153809,0.035213661,-0.013474974,,,0.009731758,,,-0.021823058,,
130.5249023,401,98942.89844,2022/6/16 18:42,98942.9,132.9852151,130.6134546,130.9775064,-0.486816406,-0.168963948,-0.100599155,,,0.023644995,,,-0.021119932,,
127.9464951,402,99159.5,2022/6/17 0:16,99159.5,133.2314592,130.5969249,131.0081418,-2.578407288,0.030635357,-0.06435492,,,-0.12257528,,,-0.021885958,,
131.4477386,403,99301.29688,,,,,130.9845771,3.501243591,-0.0235647,0.029192597,,,0.004500154,,,-0.019775802,,
130.8554688,404,99457.39844,,,,,130.8724963,-0.592269897,-0.112080728,-0.010547183,,,-0.009193947,,,-0.017447999,,
130.8342285,405,99609,2022/6/18 1:34,99609,127.0977564,130.5210674,130.8368577,-0.021240234,-0.035638625,-0.059164196,,,-0.04215636,,,-0.017073153,,
131.4295502,406,99773.39844,2022/6/18 6:10,99773.4,128.7678571,130.4478613,130.8329022,0.595321655,-0.003955472,-0.02481382,,,-0.017450113,,,-0.018311352,,
128.5500183,407,100009.2969,2022/6/19 4:49,100009.3,128.2291667,130.3904222,130.8611536,-2.87953186,0.028251402,0.008743286,,,-0.020335149,,,-0.016758101,,
130.7125854,408,100119.3984,2022/6/19 15:35,100119.4,126.703853,130.3161603,130.8559371,2.162567139,-0.005216537,-0.005098074,,,0.053667285,,,-0.014114233,,
131.7593079,409,100317.2969,2022/6/20 0:01,100317.3,130.4581129,130.2836956,130.7589506,1.046722412,-0.096986545,-0.022398949,,,0.00895676,,,-0.013646297,,
131.9578705,410,100526.1016,2022/6/20 12:31,100526.1,132.0757168,130.3131613,130.7780118,0.198562622,0.019061279,-0.043317817,,,-0.001634391,,,-0.015041249,,
131.6576843,411,100633.3984,2022/6/20 16:37,100633.4,127.0048309,130.5249185,130.8183927,-0.300186157,0.040380859,-0.003137479,,,0.035197772,,,-0.01380579,,
130.6926727,412,100811.1016,2022/6/20 22:38,100811.1,133.7819237,130.5753033,130.858592,-0.965011597,0.04019928,0.05938214,,,0.08434249,,,-0.013179179,,
133.0271759,413,101000.1016,2022/6/21 8:21,101000.1,131.34375,130.5103713,130.8117875,2.334503174,-0.046804457,0.026318148,,,0.006826606,,,-0.013974192,,
132.1838074,414,101183.8984,2022/6/21 15:25,101183.9,133.1133333,130.6453312,130.9245379,-0.84336853,0.1127504,-0.020857804,,,-0.07021296,,,-0.013704329,,
129.6626282,415,101334.6016,2022/6/21 23:49,101334.6,131.9630952,130.6612044,130.8815376,-2.521179199,-0.043000285,0.112139955,,,0.15052971,,,-0.011075787,,
128.1085358,416,101402.2031,,,,,130.8815376,-1.554092407,0,-0.07881418,,,-0.04878726,,,-0.008578412,,
132.2114868,417,101642.3984,2022/6/22 12:45,101642.4,130.6320862,130.5342365,130.9144651,4.10295105,0.03292745,0.006976411,,,-0.004869696,,,-0.005833757,,
128.5491486,418,101891.1016,2022/6/22 23:07,101891.1,128.5855181,130.7455611,131.0319443,-3.662338257,0.117479197,0.048282355,,,-0.027344832,,,-0.00261613,,
130.6845856,419,101981.7969,,,,,131.0380296,2.135437012,0.006085363,0.10709414,,,0.022992287,,,0.007737041,,
131.7827454,420,102178.2031,2022/6/23 13:34,102178.2,132.0305556,131.0118978,131.0887262,1.09815979,0.050696537,-0.031047346,,,0.003426179,,,-0.001884357,,
131.1328278,421,102308.2969,2022/6/24 1:19,102308.3,126.7471174,131.1053994,131.1723359,-0.649917603,0.083609745,0.01770845,,,-0.01177822,,,0.032801613,,
131.9535217,422,102536.2969,2022/6/24 15:34,102536.3,130.8370021,131.2553985,131.2838014,0.82069397,0.111465454,0.06440218,,,0.10125947,,,0.04958357,,
129.2409973,423,102712.7031,2022/6/25 3:06,102712.7,133.4265342,131.4532918,131.5338056,-2.712524414,0.250004209,0.09756665,,,0.07053623,,,0.082371935,,
131.6098785,424,102944.5,2022/6/25 12:28,102944.5,133.2583333,131.4985272,131.4994917,2.368881226,-0.03431386,0.19723146,,,0.18909693,,,0.14030638,,
131.2524414,425,103094.8984,2022/6/25 18:04,103094.9,133.8069217,131.4740695,131.4893941,-0.357437134,-0.010097635,-0.032563314,,,0.000360705,,,0.04890594,,
132.6467438,426,103228,,,,,131.496079,1.394302368,0.006684928,-0.00462095,,,0.03105206,,,0.028783843,,
131.96875,427,103375.2969,2022/6/26 11:36,103375.3,131.0307158,131.3659985,131.4560201,-0.677993774,-0.040058916,0.01789485,,,-0.009156521,,,-0.011360406,,
130.1750946,428,103470.5,,,,,131.446765,-1.793655396,-0.009255063,-0.08005322,,,-0.014766154,,,-0.016938094,,
132.1655273,429,103632.5,2022/6/27 11:41,103632.5,130.6119792,131.1816173,131.3940847,1.990432739,-0.052680362,-0.005107096,,,0.000125002,,,-0.019133,,
129.7217102,430,103771,2022/6/27 18:26,103771,128.1460728,131.1127506,131.3424062,-2.443817139,-0.051678467,-0.04481001,,,-0.034100857,,,-0.007701031,,
131.5127258,431,103917.7969,2022/6/28 0:48,103917.8,129.9379845,131.2191257,131.5745202,1.791015625,0.232114033,-0.050521232,,,-0.053401515,,,0.021833956,,
131.4912415,432,104167.7031,2022/6/28 13:50,104167.7,135.9677288,131.3280034,131.5264603,-0.021484375,-0.048059924,0.22178543,,,0.24211681,,,0.11439194,,
131.4273682,433,104361.1016,2022/6/28 23:01,104361.1,133.0810816,131.3277348,131.6623899,-0.063873291,0.135929621,-0.047570176,,,0.00735889,,,0.1025306,,
132.3044281,434,104649.7969,2022/6/29 12:48,104649.8,133.7561728,131.5071942,131.7839803,0.877059937,0.121590399,0.1566097,,,0.13648824,,,0.15355656,,
133.8542328,435,104776.1016,,,,,131.7840215,1.549804688,4.12E-05,0.11118685,,,0.047970325,,,0.121380985,,
131.7825165,436,104903.2969,2022/6/30 1:41,104903.3,131.8291446,131.7766627,131.704631,-2.071716309,-0.079390462,0.04660617,,,0.007233325,,,0.049159095,,
137.9627075,437,105156.8984,,,,,131.7282883,6.18019104,0.023657227,-0.061256435,,,-0.083541244,,,-0.003979436,,
130.7642059,438,105364.5,,,,,131.7723128,-7.198501587,0.044024511,-0.015754107,,,-0.09091507,,,-0.011693519,,
131.6650391,439,105484.6016,2022/7/1 18:02,105484.6,131.5376462,131.3754638,131.760372,0.90083313,-0.011940741,0.009931415,,,0.03884857,,,-0.019667655,,
131.8515472,440,105628.1016,2022/7/2 0:12,105628.1,131.7166667,131.2697483,131.7773031,0.186508179,0.016931021,-0.023547068,,,-0.026986135,,,-0.018119102,,
130.5761414,441,105730.8984,2022/7/2 8:08,105730.9,126.4522222,131.2697483,131.7473223,-1.275405884,-0.029980714,0.000769451,,,-0.002087348,,,-0.009373134,,
130.4108429,442,105858.3984,2022/7/2 12:34,105858.4,131.6063034,131.1477697,131.7337479,-0.165298462,-0.013574482,-0.061366446,,,-0.038110733,,,-0.00501397,,
131.1691132,443,105940.6016,2022/7/2 14:53,105940.6,127.102981,131.2817487,131.743187,0.758270264,0.009439087,0.021486476,,,-0.031864896,,,-0.004041442,,
130.6334534,444,106144,2022/7/3 1:16,106144,131.5294014,131.3928095,131.7863401,-0.53565979,0.043153171,0.023713604,,,0.07086021,,,-0.003893439,,
133.1600647,445,106335.8984,2022/7/3 15:38,106335.9,134.4097222,131.5745603,131.7830131,2.526611328,-0.003326993,-0.054369092,,,-0.045515783,,,-0.005249417,,
130.817749,446,106535.7969,2022/7/4 0:57,106535.8,133.1362721,131.7017204,131.73629,-2.342315674,-0.04672315,0.028049186,,,0.021648932,,,-0.00758877,,
132.7683868,447,106708.6016,2022/7/4 10:52,106708.6,131.321558,131.4713128,131.7537537,1.950637817,0.017463684,-0.09552796,,,-0.016770825,,,-0.011322339,,
134.4983521,448,106841.3984,,,,,131.758556,1.72996521,0.004802357,0.04769914,,,0.016860142,,,-0.01548598,,
131.9116974,449,106924,,,,,131.771446,-2.586654663,0.012889978,-0.011455955,,,-0.023821559,,,-0.010684488,,
131.0913391,450,107046.7031,2022/7/5 13:25,107046.7,132.8925439,131.4218019,131.7468921,-0.820358276,-0.024553853,0.032855526,,,-0.01934141,,,-0.009181043,,
128.7511139,451,107370.7031,2022/7/6 4:25,107370.7,133.468254,131.2339083,131.6302848,-2.34022522,-0.116607371,-0.027253415,,,-0.004293631,,,-0.021079704,,
132.6632385,452,107587.6016,2022/7/6 19:05,107587.6,135.8295139,131.1034529,131.5965188,3.912124634,-0.033765956,-0.18856736,,,-0.081082836,,,-0.044172987,,
131.5423889,453,107683.7031,2022/7/6 23:47,107683.7,127.4868056,131.1204376,131.41072,-1.120849609,-0.185798863,-0.03546971,,,-0.022746531,,,-0.052576836,,
130.7916565,454,107856.2031,2022/7/7 7:57,107856.2,128.6679293,131.1392702,131.4007043,-0.750732422,-0.010015675,-0.19177426,,,-0.10344851,,,-0.055393077,,
131.2397156,455,107963,2022/7/7 12:41,107963,127.6855105,131.1213342,131.3769154,0.448059082,-0.023788876,0.03411345,,,-0.032940406,,,-0.055810954,,
131.3400879,456,108318.5,2022/7/8 13:18,108318.5,128.3422619,130.9464545,131.3602392,0.100372314,-0.016676161,-0.05453109,,,-0.029881638,,,-0.043306265,,
132.2519226,457,108375.7031,2022/7/9 5:10,108375.7,134.2462121,130.9251691,131.3873649,0.911834717,0.02712561,-0.025260065,,,-0.02254793,,,-0.029778574,,
131.848877,458,108490.3984,2022/7/10 9:54,108490.4,133.277439,131.0525753,131.393784,-0.403045654,0.006419167,0.00810869,,,0.09853209,,,-0.013789631,,
132.5879974,459,108646.7031,2022/7/10 19:12,108646.7,135.1392747,130.5816673,131.4938096,0.739120483,0.100025576,0.06764297,,,0.026373662,,,-0.008368832,,
130.8058319,460,108702.6016,2022/7/10 22:03,108702.6,128.9433761,130.5816673,131.4938096,-1.782165527,0,-0.039641645,,,0.04796114,,,-0.008094398,,
129.7974243,461,108758.2969,,,,,131.4787511,-1.008407593,-0.015058489,0.08122942,,,0.011626624,,,-0.029127715,,
131.3189697,462,108893.1016,,,,,131.4048973,1.52154541,-0.073853776,0.062046126,,,0.000804067,,,-0.037489787,,
130.4816284,463,109031.1016,2022/7/11 18:05,109031.1,133.1169872,129.9401419,131.4026774,-0.837341309,-0.002219893,-0.029214637,,,-0.06221763,,,-0.043082498,,
132.0500793,464,109110.6016,2022/7/11 21:15,109110.6,130.2075397,129.8402628,131.4184863,1.568450928,0.015808876,0.04572405,,,0.021106727,,,-0.0419217,,
131.9122314,465,109244.7031,2022/7/12 10:03,109244.7,136.0034722,129.7924791,131.3847062,-0.1378479,-0.033780072,0.07287714,,,0.01003933,,,-0.03734373,,
131.8527374,466,109355.5,2022/7/12 15:19,109355.5,129.3532495,129.7266835,131.2328347,-0.059494019,-0.151871574,0.05725424,,,-0.032493908,,,-0.03384358,,
130.936615,467,109509.7031,2022/7/12 21:55,109509.7,129.3301918,129.6198325,131.1979262,-0.916122437,-0.034908495,-0.11687355,,,-0.08539083,,,-0.03063612,,
130.7103729,468,109661.1016,2022/7/13 10:05,109661.1,128.9357639,129.6308361,131.2141944,-0.226242065,0.016268278,-0.058271267,,,-0.027156416,,,-0.02935835,,
130.9603577,469,109738,2022/7/13 13:26,109738,126.7842882,129.4776582,131.1841376,0.249984741,-0.030056859,0.01855576,,,-0.011940694,,,-0.028409354,,
132.1535645,470,109829.6016,2022/7/14 5:07,109829.6,135.4308081,129.4776582,131.1841376,1.193206787,0,-0.009359954,,,-0.013745246,,,-0.027299263,,
130.600708,471,109910,2022/7/14 15:06,109910,128.0459402,129.4505083,131.2356258,-1.552856445,0.051488241,-0.01675427,,,-0.01053499,,,-0.025309663,,
131.4597473,472,110111.2031,2022/7/14 22:58,110111.2,131.6129944,129.3779448,131.1871072,0.859039307,-0.048518645,0.055060223,,,0.03904757,,,-0.021640271,,
131.0501556,473,110258.2969,2022/7/15 13:08,110258.3,131.7042484,129.3492355,131.1490139,-0.409591675,-0.038093283,-0.012072974,,,-0.017726168,,,-0.016295439,,
129.9078064,474,110392.7031,2022/7/15 19:09,110392.7,130.5653153,129.3687014,131.1581769,-1.142349243,0.00916301,-0.035094883,,,-0.000987924,,,-0.007269932,,
130.9202576,475,110496,2022/7/15 23:11,110496,126.8726852,129.4504634,131.1611449,1.012451172,0.00296803,-0.019340899,,,-0.011780527,,,0.016914338,,
130.9512939,476,110596.2031,2022/7/16 4:54,110596.2,126.4745935,129.4504634,131.1611449,0.031036377,0,-0.005633968,,,-0.003200781,,,0.06076613,,
131.6208344,477,110805.2031,2022/7/16 12:01,110805.2,130.7631076,129.6474476,131.265935,0.669540405,0.104790073,0.022269756,,,0.009399015,,,0.031580225,,
135.349411,478,111083.8984,,,,,131.2459419,3.72857666,-0.019993069,0.14904754,,,0.024668828,,,0.005564302,,
131.7183838,479,111083.8984,2022/7/17 0:05,111083.9,123.4486715,129.6080033,131.2459419,-3.631027222,0,-0.06359133,,,-0.005457213,,,-0.001749652,,
129.9541473,480,111124.2969,2022/7/17 2:03,111124.3,124.5351563,129.6080033,131.2459419,-1.76423645,0,-0.014738346,,,0.008247882,,,-0.002315846,,
130.9366455,481,111210.3984,2022/7/17 4:54,111210.4,123.7492284,129.5391468,131.2426176,0.982498169,-0.003324388,0.031295836,,,0.003644124,,,-0.002491538,,
130.427475,482,111311.2969,2022/7/17 8:24,111311.3,125.1412037,129.5391468,131.2408026,-0.509170532,-0.001814993,-0.013279569,,,0.008606635,,,-0.004348941,,
131.3205414,483,111419.1016,2022/7/17 12:39,111419.1,125.5122863,129.5391468,131.2386899,0.893066406,-0.002112626,0.0906093,,,-0.005253712,,,-0.001030599,,
131.5185242,484,111646.1016,,,,,131.289152,0.197982788,0.050462053,-0.039090455,,,-0.002047222,,,0.004831284,,
130.1973572,485,111745.7969,2022/7/18 0:10,111745.8,133.3859259,129.6800998,131.2744796,-1.321166992,-0.014672357,0.071422786,,,0.04406452,,,0.00749436,,
129.9145813,486,111838.8984,2022/7/18 5:28,111838.9,124.0277778,129.6778486,131.3012133,-0.282775879,0.026733681,-0.03254957,,,-0.027434325,,,0.007328093,,
130.5851746,487,111961,2022/7/18 13:10,111961,126.09375,129.6876849,131.2863073,0.670593262,-0.014906057,0.049852505,,,0.006956384,,,0.00442791,,
131.7095337,488,112160,2022/7/18 21:25,112160,133.2666667,129.6503526,131.3101879,1.124359131,0.023880634,0.05392933,,,0.010904249,,,-0.002016528,,
130.0419769,489,112174,2022/7/18 23:14,112174,124.2696078,129.6720068,131.3263991,-1.667556763,0.016211215,-0.025451606,,,0.03020104,,,-0.00639346,,
130.7591553,490,112372.1016,2022/7/19 9:44,112372.1,132.5180093,129.5793912,131.3132241,0.717178345,-0.013174969,0.02916734,,,0.017936528,,,-0.001207197,,
130.7710114,491,112534.7969,2022/7/19 16:32,112534.8,133.2897898,129.7934679,131.3201413,0.011856079,0.006917124,-0.001369358,,,-0.026067019,,,-0.002780593,,
129.5796661,492,112630,2022/7/19 21:32,112630,125.5478395,129.732817,131.3161525,-1.191345215,-0.003988744,0.012831897,,,0.000417389,,,-0.007180165,,
131.6260986,493,112742.2969,2022/7/20 1:19,112742.3,130.2833781,129.9136856,131.3568467,2.046432495,0.040694185,-0.005466772,,,0.008172974,,,-0.013154722,,
131.3554688,494,112915,2022/7/20 5:54,112915,130.5471781,129.9365042,131.3589203,-0.270629883,0.002073585,0.05572827,,,0.026355416,,,-0.010453342,,
135.1555481,495,113136.5,,,,,131.3808149,3.800079346,0.021894657,-0.014661141,,,0.028254632,,,-0.015944201,,
131.4631348,496,113290.3984,2022/7/20 17:35,113290.4,136.5418944,130.2593798,131.3218999,-3.69241333,-0.058915095,0.09244239,,,0.024828188,,,-0.02436814,,
132.1292877,497,113480.2031,2022/7/20 23:14,113480.2,135.2299145,129.9550071,131.2915751,0.666152954,-0.030324736,-0.17706099,,,0.015293419,,,-0.031303182,,
132.0215607,498,113666.6016,2022/7/21 8:54,113666.6,132.202381,130.2303075,131.1979819,-0.107727051,-0.093593198,-0.03968806,,,0.02720007,,,-0.03813168,,
129.7284546,499,113717,,,,,131.2056683,-2.293106079,0.007686365,-0.0922572,,,-0.034792986,,,-0.0374892,,
133.1895752,500,113940.8984,2022/7/22 12:30,113940.9,135.2445652,130.6111688,131.2076989,3.461120605,0.002030657,-0.007405394,,,0.030726917,,,-0.030672755,,
131.2092285,501,114108.6016,2022/7/22 19:10,114108.6,132.6846708,130.6159817,131.2146512,-1.98034668,0.006952282,0.029543653,,,0.018951349,,,-0.023219958,,
131.3693542,502,114173.1016,2022/7/22 22:02,114173.1,136.0502137,130.6159817,131.2054429,0.160125732,-0.009208271,-0.043672413,,,-0.003143471,,,-0.011234453,,
132.2903595,503,114297.6016,2022/7/23 1:33,114297.6,129.6035575,130.7822879,131.3986112,0.921005249,0.193168232,0.011585057,,,0.007862616,,,-5.52E-05,,
131.1411438,504,114494.3984,2022/7/23 12:01,114494.4,130.2024177,131.0196556,131.4626322,-1.149215698,0.064020969,0.16468729,,,0.096693434,,,0.07813643,,
131.9892426,505,114613.8984,2022/7/23 16:00,114613.9,127.5461601,130.9710512,131.4899979,0.848098755,0.027365713,0.087107345,,,0.05759596,,,0.027993023,,
131.9038849,506,114879.2031,2022/7/24 0:00,114879.2,134.6823161,131.2076117,131.5341101,-0.085357666,0.044112206,0.027966455,,,0.005209129,,,0.000744492,,
130.2590637,507,114939.3984,,,,,131.5002858,-1.644821167,-0.033824314,0.028116286,,,0.03842082,,,-0.002157312,,
132.7811432,508,115177.7031,2022/7/24 15:29,115177.7,135.3397436,131.2513561,131.5945454,2.522079468,0.094259609,-0.01309474,,,0.000378702,,,-0.004987408,,
129.6736908,509,115316.2969,2022/7/24 22:59,115316.3,133.0404365,131.2859267,131.5935275,-3.107452393,-0.001017847,0.08409053,,,0.087300904,,,-0.009870153,,
131.2570496,510,115499,2022/7/25 12:03,115499,131.4043981,131.4334677,131.5835734,1.583358765,-0.009954145,-0.000629774,,,0.005366258,,,-0.014789828,,
129.3187866,511,115722.3984,2022/7/26 0:05,115722.4,131.6291486,131.7019917,131.4779539,-1.938262939,-0.105619461,-0.03276816,,,0.01229661,,,-0.017450036,,
